id,loss
717,1114.4503
725,3099.7
729,1250.9017
737,1250.2242
739,4867.694
747,3573.634
753,2025.3257
758,2219.2056
759,2091.696
763,1478.9224
773,5069.1123
774,1973.855
776,1488.3895
788,3374.3906
790,2540.9333
794,1362.7004
801,2320.022
802,1856.6505
805,1225.1521
809,5289.8364
812,1317.01
825,2408.2563
828,1635.8691
830,1685.2423
833,1176.9387
850,4055.893
852,6054.893
862,1380.4135
863,1540.7079
864,1563.9053
865,3133.422
868,5443.033
872,1569.634
879,5743.372
880,1413.9409
883,1196.0048
886,1515.0996
923,1736.7539
924,1302.7288
932,1543.6273
945,5378.163
947,6381.9775
948,1866.9015
955,3275.869
963,4320.367
979,1260.093
989,1442.371
994,2830.541
995,1674.8855
998,2046.6958
1000,3497.5957
1018,1571.2688
1019,2500.99
1028,2138.8713
1034,1199.9537
1038,1692.482
1040,1314.6351
1042,1379.7935
1057,6456.357
1058,1832.734
1063,1239.264
1066,2823.208
1071,3740.8813
1073,3277.153
1074,2243.86
1077,2690.1858
1080,10356.76
1088,1135.7684
1096,1030.2343
1097,9600.596
1105,5306.313
1115,1610.9551
1116,2285.776
1122,2151.6304
1130,3625.9214
1133,1116.3928
1137,2427.185
1140,1950.0887
1143,6815.5596
1149,5695.6724
1150,987.7542
1153,1060.3308
1157,1281.2764
1180,872.67737
1183,1086.0189
1188,1868.1918
1193,1090.8837
1200,888.5868
1209,3212.2688
1214,1909.0415
1219,1941.8916
1223,5649.4136
1227,938.08905
1228,1452.6318
1229,3191.7573
1233,1443.5359
1238,3258.7031
1239,1665.2639
1241,3274.4478
1243,1767.0293
1244,1365.1777
1245,3792.4824
1277,3789.7778
1279,3178.9016
1292,7388.708
1293,1603.2191
1299,9834.728
1304,3361.2288
1313,3373.393
1328,2520.9143
1330,1096.16
1334,1437.747
1335,1405.9003
1336,4636.28
1341,1073.264
1344,1286.2188
1351,1117.2902
1352,1953.2288
1354,1601.878
1368,4027.6125
1373,1427.7349
1375,922.6566
1381,1894.5583
1384,2306.0247
1385,3307.3066
1388,5294.591
1401,3728.0957
1402,2076.6924
1404,1419.2672
1406,1694.2301
1409,974.8375
1422,1363.708
1429,3385.537
1433,4895.6826
1438,1063.5726
1444,1493.5026
1446,1328.8346
1450,1299.9197
1451,814.89764
1454,1496.6879
1458,2492.5488
1461,2863.599
1464,5936.677
1465,1338.1193
1478,1535.9745
1479,1489.458
1480,3034.006
1484,1788.012
1486,1071.5515
1488,1017.82587
1489,3157.4436
1491,1193.5248
1507,2573.4473
1515,1701.1978
1519,2218.5137
1528,1911.8191
1529,1207.6715
1530,3066.7092
1532,1099.5193
1541,1554.4751
1542,3658.485
1547,1089.8495
1549,1191.9347
1553,2196.9727
1554,2261.049
1555,1475.5278
1559,1426.021
1565,1602.9348
1568,1002.5496
1576,3145.02
1579,939.3007
1592,1253.9923
1596,2795.4507
1605,1082.3783
1607,1467.5161
1612,1548.5883
1617,2635.892
1619,2252.0344
1620,8909.492
1624,1525.3802
1627,1410.1576
1633,1909.7334
1636,1223.7712
1639,1275.6149
1640,3122.0305
1644,1112.808
1646,1665.9167
1647,2411.613
1654,1317.2662
1655,3135.1917
1664,5715.1187
1665,2046.7134
1667,5569.3486
1669,1255.694
1678,1573.2765
1682,1996.666
1689,1139.5006
1690,2262.6853
1693,4909.5503
1695,916.8522
1705,1969.0269
1706,2157.8086
1708,1979.6
1716,2057.9695
1720,9022.014
1722,1463.7764
1749,4216.7056
1750,2177.2144
1751,5109.976
1760,1857.1986
1763,2997.3923
1770,1759.4011
1777,1796.0597
1785,3881.1523
1791,1261.4932
1794,3323.546
1800,1404.2915
1816,1243.4388
1817,1463.0172
1821,2617.7227
1836,1203.4274
1838,1654.8579
1851,2189.183
1852,3279.4072
1854,2241.0928
1856,1071.7222
1865,881.48175
1872,1071.4779
1878,908.01135
1880,1273.9585
1881,1393.6516
1882,1838.1401
1886,973.7272
1892,1806.7462
1894,2295.2935
1898,2271.2974
1899,2783.7966
1902,1278.6251
1903,4088.7488
1906,1834.6086
1910,2501.9585
1911,1666.5834
1914,2870.6262
1929,3399.1897
1932,1539.4368
1952,1247.2369
1959,1063.2213
1960,1438.0554
1976,3149.7744
1980,3059.7273
1981,1578.9326
1987,1695.0471
1994,1437.1334
2000,1625.6956
2008,2459.4897
2011,2301.3892
2012,4820.5728
2019,1812.0299
2022,3785.5083
2024,6731.0376
2028,1210.3135
2030,3474.5762
2031,6281.0215
2047,1822.8757
2049,1021.78516
2050,1377.754
2051,4203.744
2056,1614.1785
2057,1298.1055
2059,2204.0427
2069,3200.835
2085,2349.6821
2089,970.3714
2090,1516.7506
2101,2252.334
2114,2420.2266
2115,1348.3287
2118,1135.3472
2119,2182.9734
2125,1515.3337
2128,3169.6987
2129,1793.9705
2132,1514.8179
2133,2492.6118
2135,1071.3993
2136,1790.5707
2143,1348.701
2144,1151.5997
2145,2791.9443
2152,2305.619
2160,2912.4443
2166,1473.29
2169,1219.9719
2170,2063.6436
2172,1561.9802
2181,2196.0007
2183,1592.4823
2185,3155.8691
2188,2149.149
2189,2174.61
2194,3734.946
2202,1446.9596
2208,2559.0908
2227,1748.2983
2230,5200.232
2235,2028.167
2236,1425.8511
2244,6933.302
2248,1635.3029
2252,1453.0773
2254,1632.1416
2260,4498.675
2263,1782.2059
2274,1577.9873
2277,1102.1302
2279,5704.2607
2280,12710.502
2283,2966.9104
2284,916.5287
2288,3920.4211
2292,1751.2662
2295,5436.02
2296,1552.1278
2299,2187.8733
2315,4483.483
2318,1215.6353
2329,10461.697
2337,1354.3265
2340,1175.6846
2342,1570.042
2347,3935.24
2349,4746.312
2354,1277.4446
2361,1889.0952
2370,1290.0392
2378,2926.354
2382,4616.91
2387,1671.855
2389,1736.9237
2394,1487.5984
2396,1519.0406
2400,2730.3035
2407,2949.7249
2414,1286.4321
2415,1956.2197
2421,2052.1516
2427,1505.016
2428,3392.363
2430,2483.1877
2435,1975.2268
2445,3877.0608
2446,1637.6572
2447,1431.6903
2449,1967.1096
2451,1800.3109
2458,13211.009
2462,7818.483
2463,2289.2358
2467,2584.7886
2471,5702.02
2475,2867.7217
2478,2718.1033
2483,3700.1594
2485,1051.2639
2487,1043.4988
2494,980.29974
2497,2117.8333
2499,1238.117
2503,1843.5692
2513,2938.0667
2515,1732.4281
2522,1399.7041
2523,1500.0789
2528,2486.0762
2532,5009.0044
2536,1098.0591
2538,1700.9058
2539,1028.4344
2540,2739.2087
2545,5321.8765
2548,1320.1273
2549,1300.709
2553,2036.775
2563,1285.2587
2566,2571.264
2574,1474.3357
2575,2839.7026
2584,2196.4292
2588,2865.5403
2589,1155.5183
2592,1527.4619
2596,1302.5704
2598,1599.8956
2602,1087.066
2603,1650.1843
2607,2142.214
2609,1507.7787
2611,4877.4614
2627,1595.3795
2628,1855.2301
2630,2223.279
2633,2048.5166
2636,7715.3843
2640,1034.9774
2641,1253.8882
2657,4359.845
2659,1125.4058
2662,1180.5184
2663,1582.3545
2667,2304.8474
2670,1080.8038
2682,2190.4038
2694,3199.2847
2699,5226.588
2700,2845.6792
2703,4672.812
2708,2002.0756
2714,1101.6394
2725,1072.7786
2726,1179.3792
2727,1313.4327
2732,2612.6846
2733,6268.431
2736,5161.3184
2745,2208.4814
2760,1287.039
2764,1726.5844
2765,5354.7695
2766,860.6202
2775,1822.5629
2783,1576.1185
2784,1295.0562
2786,1977.529
2801,1212.8423
2803,1536.77
2813,5406.024
2815,6476.998
2816,2160.4143
2818,2654.7764
2819,3640.4949
2822,1176.0518
2825,1697.9116
2826,1613.3213
2830,1923.7987
2834,1357.6001
2835,4061.7844
2856,2050.9446
2873,6485.2803
2886,5410.0317
2892,2230.0479
2896,1072.7734
2897,1386.2861
2899,2064.414
2901,1316.1117
2909,4536.389
2914,2968.3596
2915,1131.2865
2916,2130.087
2919,989.81415
2926,2667.4846
2927,2236.4233
2933,1682.5876
2934,3118.564
2941,1790.446
2942,1537.1636
2946,2460.8518
2949,1457.1001
2952,2095.8682
2957,7021.3276
2962,2110.5889
2963,1145.444
2965,2188.7207
2966,5464.738
2971,2616.8203
2975,905.7463
2979,1023.3913
2985,8706.84
2995,1836.4834
2996,1328.1523
3001,3959.9702
3007,2084.7307
3008,1078.2253
3014,3373.271
3017,13984.166
3021,1215.1971
3025,2461.9492
3026,1227.2845
3034,2405.4365
3035,2029.1624
3044,2400.6548
3046,2381.3733
3047,5765.3066
3057,3691.1545
3059,4378.5874
3063,4601.6216
3065,1430.5303
3067,3187.8696
3069,1629.1279
3076,2744.916
3086,1238.8812
3088,2248.5964
3090,1462.6266
3096,2781.2678
3100,1269.9875
3102,1995.995
3103,1959.8041
3107,1281.8557
3118,1714.2478
3120,3910.071
3123,2170.8235
3128,1199.9543
3132,1650.6802
3140,1396.624
3152,2853.8826
3165,2663.2104
3183,1674.1428
3190,1008.7504
3197,2087.2136
3201,1220.246
3203,1708.55
3214,2149.152
3219,2085.6516
3220,1343.4763
3221,3670.8186
3229,1635.4565
3234,1110.06
3235,3967.4058
3240,1758.9808
3241,1394.1667
3249,1805.0033
3254,1206.1682
3264,3113.4941
3266,1800.7032
3270,1137.1747
3282,1481.6886
3285,1493.0953
3289,1290.1505
3291,1645.739
3295,1710.6305
3299,952.8341
3302,1336.0358
3303,6593.7256
3308,3833.8584
3309,3003.0347
3324,1976.4413
3327,4812.9062
3330,4165.7275
3335,1332.8726
3339,2532.755
3340,2029.5166
3343,1640.5491
3350,3304.9294
3353,1575.3807
3356,8296.786
3361,2575.9087
3368,932.24084
3376,1606.8239
3381,1167.001
3383,2544.003
3397,2941.828
3403,1807.7605
3405,1336.7347
3410,1474.1199
3412,2814.6577
3416,3254.5789
3417,1534.822
3423,2671.6663
3427,4719.1587
3435,3230.4343
3439,1358.0546
3441,1846.4742
3450,1515.974
3453,1303.2974
3454,1489.6505
3458,7304.3755
3459,1871.6309
3467,3172.463
3469,4122.2124
3477,920.3963
3478,7366.3975
3482,1247.7574
3484,4482.2515
3506,1847.1136
3515,5844.6816
3522,2784.6824
3523,1253.3981
3526,1091.8657
3532,1550.0051
3534,1991.5476
3537,1279.352
3539,1180.2004
3542,4354.028
3545,1017.82294
3552,1418.0387
3554,1391.749
3573,1993.7045
3576,1146.498
3577,2488.63
3580,1295.7975
3583,1349.5786
3584,1607.7129
3609,1330.6646
3613,4553.853
3623,1839.7133
3624,3301.2563
3638,6574.524
3642,1898.5646
3643,2056.5393
3647,1483.0825
3653,1761.5249
3654,3256.8577
3656,1531.9602
3658,1104.3134
3659,3674.293
3663,5066.7827
3664,2947.8813
3666,1036.126
3681,1179.9191
3689,2520.549
3694,2792.493
3695,1434.7295
3699,1455.8077
3701,1691.4816
3704,4190.9033
3721,1482.0568
3726,3309.228
3727,1816.1621
3729,1948.1565
3731,3630.835
3738,1866.0302
3740,2207.3254
3744,1462.642
3757,1214.0093
3758,1227.2594
3778,1656.1067
3781,3955.875
3790,5669.686
3796,946.1587
3798,6664.3853
3804,1022.8366
3813,1129.3015
3814,1249.0391
3815,2814.827
3818,2071.273
3823,2443.4263
3826,5745.355
3831,1321.0316
3834,2501.9333
3835,2605.9534
3849,2340.9067
3850,2915.2634
3855,1741.1736
3864,2339.1516
3867,1837.7274
3871,1232.2543
3879,1661.7968
3880,2338.739
3882,3511.9312
3884,8662.463
3893,1496.1742
3895,1756.5878
3901,2619.793
3903,1235.2351
3913,1480.5466
3921,1657.8236
3929,2282.5205
3947,1204.1517
3962,1895.4266
3963,1018.9408
3966,1796.6774
3975,1698.4606
3976,5021.5356
3977,2320.9526
3978,1341.0154
3979,1104.2806
3983,1896.0278
3985,1054.2075
3989,6591.5815
3992,1912.222
3995,1988.1915
4008,1870.4854
4013,1618.5424
4029,2108.1707
4035,2929.9436
4040,1756.6515
4048,979.9805
4060,1632.7909
4066,1163.6691
4075,1040.3037
4079,2415.3464
4083,1278.1514
4091,1618.037
4092,5237.9146
4093,2353.7686
4098,2761.094
4108,1327.8567
4109,966.02014
4110,3842.4858
4116,2069.9685
4129,1512.6914
4130,4088.0664
4140,2050.6902
4146,1823.1461
4150,4117.7373
4151,6992.6865
4153,1435.0237
4169,6569.66
4170,1967.5786
4179,1670.7535
4183,4026.5796
4188,2906.4207
4190,1500.4294
4193,2041.1171
4201,7119.244
4205,1885.6213
4210,2400.4695
4226,2208.1885
4229,1927.5626
4241,2833.6401
4242,1378.4368
4257,4284.416
4258,1058.5723
4260,2351.5115
4263,4908.67
4267,1004.0346
4273,1762.644
4274,1641.5929
4277,1260.6477
4281,1267.3705
4283,3996.6543
4293,2282.0654
4294,1453.4071
4305,2930.3628
4307,2325.1562
4318,2219.7603
4325,2593.9119
4327,5257.628
4332,2673.5256
4335,4032.7898
4336,2968.3298
4337,919.3554
4339,5027.233
4343,1325.1122
4346,1071.1414
4348,1424.2168
4350,4140.9956
4358,2426.4365
4359,2562.053
4363,2334.289
4366,4791.3955
4374,1088.5547
4375,2124.2556
4377,1242.6534
4393,3175.8472
4395,2451.252
4400,1115.6409
4402,6763.301
4404,7344.61
4415,2126.3179
4418,2137.069
4422,1510.6299
4430,1450.924
4432,1766.9232
4433,1258.068
4435,4547.4385
4438,1734.7153
4444,1433.9819
4447,2068.5547
4451,4974.0117
4452,1726.6675
4457,1906.5889
4459,3039.8506
4469,1152.6342
4471,8947.399
4486,1030.2357
4488,2087.6853
4510,1396.8718
4515,1161.5918
4527,4505.626
4530,1191.1136
4534,1112.1698
4535,3491.2004
4536,1466.7263
4548,2985.3677
4549,1720.9539
4551,5831.909
4556,2338.0876
4559,843.64795
4564,1458.8347
4570,3550.2869
4575,6910.923
4584,3164.5762
4585,2418.1375
4591,1649.562
4592,2134.0466
4593,1844.4819
4594,1308.8644
4598,1569.4746
4607,2784.329
4608,1232.5892
4620,1966.2075
4621,3620.6692
4625,3526.4902
4635,2955.142
4638,4113.616
4652,2154.306
4657,2260.1318
4658,1479.2256
4666,6030.695
4672,1431.0133
4676,2966.653
4680,1272.9371
4681,5318.117
4683,2679.6582
4684,1436.26
4689,2634.731
4690,2090.067
4692,2175.8455
4697,1808.5435
4700,1724.4442
4705,12243.685
4721,1573.7252
4726,1856.5406
4729,1144.2784
4731,4201.26
4736,2219.8162
4739,1727.1022
4740,1633.3438
4753,1153.6233
4754,2306.3083
4755,3148.129
4756,1363.4154
4759,1653.237
4764,1284.0354
4771,3410.3042
4772,1815.5795
4776,930.94147
4780,2229.4216
4784,1388.6421
4786,1319.0073
4787,2986.8884
4789,1284.8309
4794,1526.9143
4800,2643.5476
4807,2390.5068
4813,7696.7104
4818,1968.5471
4823,12509.972
4824,1821.5272
4829,2156.9177
4830,1190.602
4835,2495.5483
4844,1756.7068
4845,2203.2263
4846,2639.8706
4847,989.255
4854,2236.0234
4857,2711.9744
4861,1052.1866
4863,1709.7701
4866,2884.944
4869,4375.39
4871,1439.2772
4872,2129.8694
4875,1850.2783
4877,6703.223
4878,1034.3622
4885,1661.8483
4886,1522.9419
4888,3202.1724
4890,1359.7711
4896,1304.2858
4899,2086.8303
4913,899.0389
4916,1844.1311
4920,3221.371
4925,3018.1165
4934,2301.4165
4941,2780.9827
4946,1339.4663
4954,2301.6426
4956,1241.8064
4958,4169.7935
4965,1342.0786
4966,1253.2408
4970,2660.6401
4977,2402.7324
4980,2034.1554
4984,1772.5493
4995,1273.0621
4997,2571.6587
4999,1678.9099
5005,2832.7905
5011,1554.3417
5015,2141.0144
5016,2027.5433
5019,1856.2964
5024,2067.4502
5030,2173.1248
5031,1749.7229
5034,1896.12
5047,9100.078
5048,2091.246
5052,1647.0831
5061,2089.207
5062,8542.881
5067,2545.4348
5068,3557.3162
5077,1027.0789
5079,1860.5021
5090,3275.5315
5094,2011.2249
5103,2050.0508
5104,1064.2383
5106,1962.1221
5107,1841.2289
5110,1208.8773
5114,1742.9819
5116,4223.0396
5121,6296.483
5122,1939.9943
5124,1146.3325
5132,4239.2
5133,1697.7998
5138,2065.2698
5143,2189.3657
5153,1645.8065
5154,1901.2452
5155,1297.8857
5160,1560.7369
5169,3637.989
5172,3048.1008
5173,2567.543
5179,1039.7592
5182,2948.933
5187,1135.3016
5192,3012.374
5211,1501.3397
5213,3074.2437
5219,1108.4976
5225,2020.841
5226,1275.0913
5227,4515.6445
5228,1447.7919
5239,3337.3208
5241,1458.6935
5244,1930.3578
5248,3808.1646
5260,1315.1575
5266,1125.3016
5273,1750.4489
5280,6891.9214
5298,3630.7659
5300,1283.6718
5306,2452.8176
5307,1333.8911
5311,4435.629
5316,1358.3046
5323,1015.0729
5332,1549.977
5336,1454.8916
5338,1384.8458
5342,2156.3716
5347,1351.4423
5355,3627.9692
5357,1972.2377
5362,1207.0244
5363,1248.7115
5364,1149.453
5366,2956.6643
5374,5485.4043
5375,1075.9009
5379,3135.7537
5380,1624.5417
5383,1149.8175
5385,1278.0594
5390,2117.9402
5393,3667.7566
5398,1757.7483
5411,2304.5166
5414,948.0925
5429,1427.9297
5432,9370.367
5436,1129.2864
5437,3865.6453
5439,1227.459
5440,2773.9065
5449,1552.7238
5458,1202.5686
5460,1025.9174
5462,1552.8593
5463,2949.3127
5465,2001.1459
5467,2448.9692
5475,3019.1528
5483,1892.9934
5485,1386.1255
5489,2222.7195
5493,2643.922
5497,999.39136
5501,1564.6311
5506,1284.8456
5507,1475.1001
5510,2652.486
5524,4122.1694
5531,1359.4735
5542,2851.5117
5543,2058.1785
5544,2818.57
5552,1745.1841
5560,1928.997
5563,3356.0845
5573,2249.6172
5579,1223.0677
5584,1823.1052
5585,7325.1357
5594,1406.2482
5595,1627.6611
5597,1789.805
5598,1439.5697
5604,1357.6312
5606,1551.3599
5610,978.04645
5615,4280.52
5631,1444.3945
5637,1256.2671
5646,1624.6478
5656,2594.7913
5658,10173.766
5666,1411.7448
5668,2028.8885
5673,1237.5427
5680,1330.4298
5691,2045.4645
5692,7081.304
5693,1748.3951
5697,2659.9106
5698,1792.6989
5700,1774.0544
5704,1558.5222
5705,1878.6382
5707,1269.0021
5710,1160.7535
5716,1120.7029
5720,1399.9545
5722,2071.5217
5727,1729.5168
5733,1474.9475
5737,2430.7153
5742,3839.4053
5747,1177.0757
5760,1921.6763
5774,2030.7595
5788,4870.4517
5796,1994.3577
5797,1248.2656
5800,2658.8772
5812,1511.826
5814,1745.3888
5818,1211.9352
5819,3101.0542
5823,3459.344
5826,2676.6162
5830,1349.3412
5831,1694.277
5846,2924.178
5864,1884.8771
5869,920.4498
5870,3263.3152
5879,1512.897
5883,7760.9463
5886,1429.3568
5889,3958.728
5904,2283.3271
5905,1102.0104
5910,2043.0461
5911,1662.8676
5914,1462.7117
5915,1651.6501
5920,1161.2595
5925,2061.2625
5926,1393.8198
5934,2326.7935
5939,2588.1975
5941,1000.34204
5943,1058.8358
5949,3390.2542
5961,1831.1852
5965,4074.401
5966,2467.4565
5969,906.1113
5970,2005.0658
5978,2763.3845
5979,3440.7214
5983,1607.7397
5985,5466.4736
5989,1494.2769
5997,1476.7385
6004,1916.8094
6010,3953.9438
6013,1542.4369
6019,1508.3143
6020,1528.7661
6032,1294.7913
6036,3743.8972
6037,4409.496
6039,1692.1891
6050,2024.4037
6051,1793.7976
6053,4649.5366
6057,1847.8201
6059,1380.8518
6067,3484.3818
6068,1337.822
6075,1121.3342
6078,1159.823
6079,3080.6445
6080,3360.8633
6082,3475.0103
6084,1356.5557
6091,2983.071
6092,1365.2969
6093,4668.8076
6096,1376.6869
6102,1457.5088
6105,1657.5936
6116,1963.8622
6122,970.1021
6126,1017.21936
6131,2681.656
6140,4364.704
6141,1034.4683
6146,1302.9232
6147,2067.5044
6157,3133.1233
6162,1599.0055
6163,2179.3042
6165,2030.7238
6170,5069.8423
6208,1477.28
6216,3884.5073
6218,1477.841
6223,1813.0593
6224,2051.3906
6227,2426.3774
6240,7621.281
6241,1392.6034
6246,1407.4631
6248,4072.3499
6249,1220.6923
6255,1491.9054
6261,2322.908
6262,7227.371
6269,1361.1244
6271,2152.5808
6278,2750.3965
6284,1640.7704
6285,1162.5288
6287,1372.8416
6288,1932.137
6291,1820.9307
6296,1061.8679
6297,2427.0579
6304,1684.728
6309,2202.1655
6310,1138.4019
6311,2306.303
6316,1464.8224
6319,1569.6542
6332,9121.939
6335,5023.691
6336,1338.4281
6341,1369.3176
6359,1491.3022
6369,2028.4939
6375,1085.9087
6378,3371.9072
6380,2455.7
6385,6919.034
6387,6508.1367
6391,2630.8918
6392,960.9999
6393,1838.7678
6400,1005.4911
6411,2384.424
6415,2463.1985
6416,2502.092
6419,2947.88
6421,1388.1515
6432,2262.9084
6438,1583.5908
6444,1338.6241
6445,1423.284
6446,1434.2035
6448,7373.11
6452,1125.9022
6459,2055.7068
6470,3907.5808
6475,927.8778
6484,2479.1333
6492,2401.4219
6502,1475.8663
6505,1149.3214
6506,2048.5088
6513,1571.0537
6514,2895.773
6524,4370.2397
6525,914.5449
6528,1708.5525
6529,8387.56
6531,1986.7983
6538,1467.0641
6541,3832.0635
6546,2388.4592
6553,1013.73926
6563,937.8498
6567,1647.0807
6586,5427.773
6588,2721.762
6589,4619.958
6591,2847.9788
6596,1132.5841
6607,1434.7377
6613,7586.6177
6615,2079.338
6625,1250.8987
6629,2788.852
6630,2382.351
6632,1548.6384
6640,1030.914
6645,2406.08
6648,2718.4883
6656,1458.9822
6658,2437.51
6661,1418.2511
6663,1629.6011
6665,2639.5913
6673,1599.534
6676,1689.2899
6681,1274.4518
6683,2073.9006
6684,885.54047
6695,1185.8755
6697,1689.754
6700,2566.363
6702,1363.2354
6703,1479.5219
6704,2695.4363
6712,4769.5757
6716,3666.6865
6723,1251.9203
6733,4442.9233
6734,1852.4958
6739,2650.707
6743,825.31726
6746,1338.4473
6756,1494.9219
6758,1563.619
6765,1760.7892
6772,2385.5728
6776,3796.492
6777,1987.203
6784,2218.319
6785,1336.8558
6788,1651.0541
6790,2233.2744
6792,1143.1436
6797,1358.9369
6802,2330.8176
6806,1060.6838
6808,984.14496
6809,3329.0845
6810,1427.6001
6814,1233.6929
6815,2118.6887
6819,1111.6725
6824,2295.7192
6830,1569.4342
6835,3578.132
6838,1653.5919
6845,5927.4214
6846,1244.747
6847,3258.9705
6848,6137.342
6849,2712.8682
6864,7530.716
6869,1730.6306
6870,1328.5045
6876,1697.1305
6878,1892.8129
6890,5924.1494
6892,3542.4744
6899,1336.2339
6906,1466.8878
6908,1264.4344
6912,2134.8477
6913,1202.1736
6925,1362.6322
6932,1903.7518
6935,1457.0876
6939,1414.8447
6946,2125.3335
6950,1224.5529
6963,1316.5278
6972,3412.6042
6974,1107.1853
6978,2489.5342
6979,897.81323
6985,2429.6445
6989,4499.061
7005,929.48395
7007,1481.276
7009,3809.8247
7015,1092.0344
7036,2329.7966
7047,3508.0715
7049,1128.0012
7054,2776.017
7056,6032.0176
7058,1237.3668
7061,1168.6877
7064,1341.2284
7066,1635.0261
7069,1071.7222
7085,1572.6
7086,6252.2397
7096,1464.6813
7103,9425.963
7122,2088.8086
7125,3137.405
7126,1050.018
7130,1206.0314
7134,5529.566
7135,1142.9642
7140,2907.7568
7145,1380.9395
7148,1958.1376
7151,5911.4287
7156,3020.181
7157,1471.3341
7161,2250.35
7163,2254.8667
7168,1236.8112
7170,5616.339
7174,900.34393
7175,7596.196
7199,1603.5387
7200,3712.7822
7203,2092.059
7209,1951.6208
7210,9468.227
7215,1309.4886
7240,3339.3552
7241,1330.8796
7248,2560.8584
7253,3641.8457
7260,2319.0332
7262,1947.8826
7264,2664.8745
7265,2925.6953
7267,5578.7363
7268,4813.572
7269,2265.6736
7270,1607.5511
7271,966.02014
7274,4742.896
7289,1055.7499
7292,2586.284
7293,2606.5361
7294,852.6366
7296,4444.462
7298,1297.3876
7299,1540.0704
7304,4699.5996
7305,1487.2572
7308,2283.314
7309,1903.8036
7310,1455.0428
7311,2276.221
7312,1501.3927
7317,1369.2648
7319,5897.97
7320,3063.7686
7329,5538.0996
7330,3438.176
7331,3306.203
7336,1166.9375
7353,2710.4011
7358,3013.2502
7363,3841.3535
7365,2742.327
7366,1329.1654
7374,3753.847
7377,1554.043
7378,3149.5972
7382,1910.9633
7388,1907.3136
7398,2082.1736
7400,1677.5431
7411,1290.5056
7426,2544.8728
7434,5078.175
7436,944.9945
7442,1278.508
7443,1581.1017
7464,1629.9352
7470,2499.3484
7476,1184.7157
7478,1288.1484
7479,1547.2538
7480,1923.2273
7487,1745.0801
7495,2731.349
7498,1854.6631
7507,4833.7344
7525,5094.5703
7527,1144.6747
7528,1270.5157
7533,1137.3916
7535,3336.1594
7536,828.4704
7537,3130.274
7544,1357.1497
7552,1959.477
7553,1986.6194
7554,2270.5837
7555,1649.9656
7556,5941.0264
7560,2503.6401
7564,3196.9363
7570,1061.634
7571,1285.258
7573,1137.737
7574,1410.1226
7575,1354.3265
7592,2032.4568
7595,3260.5684
7596,1612.7682
7601,2549.1116
7608,1405.9733
7610,1339.3608
7613,2215.4585
7623,1959.1099
7630,1177.595
7638,1064.8378
7643,838.476
7647,2942.302
7671,1123.5093
7672,1975.0732
7676,1679.2141
7682,1118.1167
7689,3136.5552
7691,1602.1224
